Data;Pivô;Causa;Tipo;Horas
"2024-10-01";"26";"Demanda de Energia / Operacional";"Operacional";"8.35"
"2024-10-02";"26";"Demanda de Energia / Operacional";"Operacional";"7.75"
"2024-10-02";"21";"Demanda de Energia / Operacional";"Operacional";"0.85"
"2024-10-02";"101";"Demanda de Energia / Operacional";"Operacional";"4.6833"
"2024-10-02";"10";"Demanda de Energia / Operacional";"Operacional";"10.3833"
"2024-10-02";"102";"Demanda de Energia / Operacional";"Operacional";"10.7333"
"2024-10-02";"26";"Demanda de Energia / Operacional";"Operacional";"1.95"
"2024-10-02";"33";"Demanda de Energia / Operacional";"Operacional";"4.75"
"2024-10-02";"26";"Demanda de Energia / Operacional";"Operacional";"6.35"
"2024-10-02";"35";"Demanda de Energia / Operacional";"Operacional";"1.3833"
"2024-10-02";"122";"Demanda de Energia / Operacional";"Operacional";"1.5"
"2024-10-03";"26";"Demanda de Energia / Operacional";"Operacional";"5.9333"
"2024-10-03";"52";"Demanda de Energia / Operacional";"Operacional";"3.4667"
"2024-10-03";"4";"Demanda de Energia / Operacional";"Operacional";"2.1333"
"2024-10-03";"57";"Demanda de Energia / Operacional";"Operacional";"2.5333"
"2024-10-03";"43";"Demanda de Energia / Operacional";"Operacional";"0.35"
"2024-10-03";"59";"Demanda de Energia / Operacional";"Operacional";"2.1333"
"2024-10-03";"102";"Demanda de Energia / Operacional";"Operacional";"1.0667"
"2024-10-03";"43";"Demanda de Energia / Operacional";"Operacional";"0.3667"
"2024-10-03";"21";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-10-04";"22";"Demanda de Energia / Operacional";"Operacional";"3.5"
"2024-10-04";"26";"Demanda de Energia / Operacional";"Operacional";"3.25"
"2024-10-04";"3";"Demanda de Energia / Operacional";"Operacional";"0.25"
"2024-10-04";"122";"Demanda de Energia / Operacional";"Operacional";"0.6333"
"2024-10-04";"33";"Demanda de Energia / Operacional";"Operacional";"4.6333"
"2024-10-04";"21";"Demanda de Energia / Operacional";"Operacional";"2.6167"
"2024-10-04";"21";"Demanda de Energia / Operacional";"Operacional";"3.95"
"2024-10-04";"21";"Demanda de Energia / Operacional";"Operacional";"2.2167"
"2024-10-04";"26";"Demanda de Energia / Operacional";"Operacional";"0.2667"
"2024-10-04";"26";"Demanda de Energia / Operacional";"Operacional";"3.5"
"2024-10-04";"102";"Demanda de Energia / Operacional";"Operacional";"0.5"
"2024-10-07";"14";"Demanda de Energia / Operacional";"Operacional";"11.4167"
"2024-10-07";"70";"Demanda de Energia / Operacional";"Operacional";"2.7"
"2024-10-07";"46";"Demanda de Energia / Operacional";"Operacional";"3.5"
"2024-10-07";"21";"Demanda de Energia / Operacional";"Operacional";"1.7333"
"2024-10-08";"70";"Demanda de Energia / Operacional";"Operacional";"7.85"
"2024-10-08";"10";"Demanda de Energia / Operacional";"Operacional";"0.95"
"2024-10-08";"13";"Demanda de Energia / Operacional";"Operacional";"0.3667"
"2024-10-08";"110";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-10-08";"21";"Demanda de Energia / Operacional";"Operacional";"0.4667"
"2024-10-08";"21";"Demanda de Energia / Operacional";"Operacional";"1.45"
"2024-10-08";"21";"Demanda de Energia / Operacional";"Operacional";"1.9"
"2024-10-08";"12";"Demanda de Energia / Operacional";"Operacional";"0.6"
"2024-10-08";"110";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-10-09";"14";"Demanda de Energia / Operacional";"Operacional";"10.0667"
"2024-10-09";"21";"Demanda de Energia / Operacional";"Operacional";"0.8"
"2024-10-09";"55";"Demanda de Energia / Operacional";"Operacional";"11.4167"
"2024-10-09";"51";"Demanda de Energia / Operacional";"Operacional";"2.6"
"2024-10-09";"50";"Demanda de Energia / Operacional";"Operacional";"11.6167"
"2024-10-09";"51";"Demanda de Energia / Operacional";"Operacional";"2.5167"
"2024-10-09";"9";"Demanda de Energia / Operacional";"Operacional";"1.4833"
"2024-10-09";"49";"Demanda de Energia / Operacional";"Operacional";"1.4667"
"2024-10-09";"51";"Demanda de Energia / Operacional";"Operacional";"5.8833"
"2024-10-09";"35";"Demanda de Energia / Operacional";"Operacional";"0.6833"
"2024-10-09";"110";"Demanda de Energia / Operacional";"Operacional";"8.1167"
"2024-10-09";"115";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-10-09";"27";"Demanda de Energia / Operacional";"Operacional";"0.2667"
"2024-10-10";"27";"Demanda de Energia / Operacional";"Operacional";"0.9"
"2024-10-10";"21";"Demanda de Energia / Operacional";"Operacional";"5.85"
"2024-10-10";"113";"Demanda de Energia / Operacional";"Operacional";"0.5333"
"2024-10-10";"115";"Demanda de Energia / Operacional";"Operacional";"4.0167"
"2024-10-10";"105";"Demanda de Energia / Operacional";"Operacional";"1.7167"
"2024-10-10";"24";"Demanda de Energia / Operacional";"Operacional";"2.4"
"2024-10-10";"24";"Demanda de Energia / Operacional";"Operacional";"9.2833"
"2024-10-10";"21";"Demanda de Energia / Operacional";"Operacional";"9.5167"
"2024-10-10";"27";"Demanda de Energia / Operacional";"Operacional";"10.7667"
"2024-10-10";"3";"Demanda de Energia / Operacional";"Operacional";"10.3167"
"2024-10-10";"8";"Demanda de Energia / Operacional";"Operacional";"9.9167"
"2024-10-10";"12";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-10-10";"26";"Demanda de Energia / Operacional";"Operacional";"9.5833"
"2024-10-10";"33";"Demanda de Energia / Operacional";"Operacional";"10.3833"
"2024-10-10";"34";"Demanda de Energia / Operacional";"Operacional";"8.7667"
"2024-10-10";"29";"Demanda de Energia / Operacional";"Operacional";"8.8833"
"2024-10-10";"38";"Demanda de Energia / Operacional";"Operacional";"9.3833"
"2024-10-10";"71";"Demanda de Energia / Operacional";"Operacional";"10.8"
"2024-10-10";"59";"Demanda de Energia / Operacional";"Operacional";"7.4667"
"2024-10-10";"50";"Demanda de Energia / Operacional";"Operacional";"6.8167"
"2024-10-10";"51";"Demanda de Energia / Operacional";"Operacional";"6.85"
"2024-10-10";"122";"Demanda de Energia / Operacional";"Operacional";"3.8"
"2024-10-10";"24";"Demanda de Energia / Operacional";"Operacional";"0.5167"
"2024-10-11";"21";"Demanda de Energia / Operacional";"Operacional";"0.4833"
"2024-10-11";"115";"Demanda de Energia / Operacional";"Operacional";"0.5"
"2024-10-11";"21";"Demanda de Energia / Operacional";"Operacional";"3.7167"
"2024-10-11";"35";"Demanda de Energia / Operacional";"Operacional";"2.9333"
"2024-10-11";"21";"Demanda de Energia / Operacional";"Operacional";"1.85"
"2024-10-11";"110";"Demanda de Energia / Operacional";"Operacional";"2.0167"
"2024-10-14";"107";"Demanda de Energia / Operacional";"Operacional";"8.7"
"2024-10-14";"24";"Demanda de Energia / Operacional";"Operacional";"7.8"
"2024-10-14";"8";"Demanda de Energia / Operacional";"Operacional";"9.05"
"2024-10-14";"24";"Demanda de Energia / Operacional";"Operacional";"0.6667"
"2024-10-14";"38";"Demanda de Energia / Operacional";"Operacional";"0.9333"
"2024-10-14";"3";"Demanda de Energia / Operacional";"Operacional";"7.4333"
"2024-10-14";"35";"Demanda de Energia / Operacional";"Operacional";"6.3333"
"2024-10-14";"106";"Demanda de Energia / Operacional";"Operacional";"3.9833"
"2024-10-14";"59";"Demanda de Energia / Operacional";"Operacional";"1.4667"
"2024-10-15";"24";"Demanda de Energia / Operacional";"Operacional";"2.65"
"2024-10-15";"107";"Demanda de Energia / Operacional";"Operacional";"0.4"
"2024-10-15";"106";"Demanda de Energia / Operacional";"Operacional";"3.7"
"2024-10-15";"116";"Demanda de Energia / Operacional";"Operacional";"4.2667"
"2024-10-15";"116";"Demanda de Energia / Operacional";"Operacional";"1.05"
"2024-10-15";"122";"Demanda de Energia / Operacional";"Operacional";"1"
"2024-10-15";"61";"Demanda de Energia / Operacional";"Operacional";"0.5"
"2024-10-15";"38";"Demanda de Energia / Operacional";"Operacional";"2.15"
"2024-10-15";"25";"Demanda de Energia / Operacional";"Operacional";"3.4667"
"2024-10-15";"51";"Demanda de Energia / Operacional";"Operacional";"2"
"2024-10-16";"36";"Demanda de Energia / Operacional";"Operacional";"5.2167"
"2024-10-16";"47";"Demanda de Energia / Operacional";"Operacional";"1"
"2024-10-16";"47";"Demanda de Energia / Operacional";"Operacional";"0.1667"
"2024-10-16";"24";"Demanda de Energia / Operacional";"Operacional";"2.4667"
"2024-10-16";"6";"Demanda de Energia / Operacional";"Operacional";"0.35"
"2024-10-16";"3";"Demanda de Energia / Operacional";"Operacional";"3.45"
"2024-10-17";"3";"Demanda de Energia / Operacional";"Operacional";"0.2833"
"2024-10-22";"14";"Demanda de Energia / Operacional";"Operacional";"3.2"
"2024-10-22";"9";"Demanda de Energia / Operacional";"Operacional";"4.4167"
"2024-10-22";"60";"Demanda de Energia / Operacional";"Operacional";"4.1167"
"2024-10-22";"33";"Demanda de Energia / Operacional";"Operacional";"1.4"
"2024-10-22";"34";"Demanda de Energia / Operacional";"Operacional";"3.15"
"2024-10-22";"107";"Demanda de Energia / Operacional";"Operacional";"1.4"
"2024-10-22";"57";"Demanda de Energia / Operacional";"Operacional";"3.8167"
"2024-10-22";"38";"Demanda de Energia / Operacional";"Operacional";"0.05"
"2024-10-22";"125";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-10-22";"127";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-10-22";"114";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-10-22";"115";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-10-23";"38";"Demanda de Energia / Operacional";"Operacional";"0.1333"
"2024-10-23";"125";"Demanda de Energia / Operacional";"Operacional";"11.65"
"2024-10-23";"127";"Demanda de Energia / Operacional";"Operacional";"10.8833"
"2024-10-23";"114";"Demanda de Energia / Operacional";"Operacional";"7.75"
"2024-10-23";"57";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-10-23";"34";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-10-23";"116";"Demanda de Energia / Operacional";"Operacional";"4.9"
"2024-10-23";"125";"Demanda de Energia / Operacional";"Operacional";"4.6"
"2024-10-23";"127";"Demanda de Energia / Operacional";"Operacional";"4.6"
"2024-10-24";"21";"Demanda de Energia / Operacional";"Operacional";"2"
"2024-10-24";"27";"Demanda de Energia / Operacional";"Operacional";"1.8333"
"2024-10-24";"24";"Demanda de Energia / Operacional";"Operacional";"1.4167"
"2024-10-24";"37";"Demanda de Energia / Operacional";"Operacional";"4.3833"
"2024-10-24";"36";"Demanda de Energia / Operacional";"Operacional";"3.2167"
"2024-10-24";"38";"Demanda de Energia / Operacional";"Operacional";"1.1833"
"2024-10-24";"58";"Demanda de Energia / Operacional";"Operacional";"1.8667"
"2024-10-24";"69";"Demanda de Energia / Operacional";"Operacional";"2.1333"
"2024-10-24";"125";"Demanda de Energia / Operacional";"Operacional";"3.5833"
"2024-10-24";"59";"Demanda de Energia / Operacional";"Operacional";"1.5167"
"2024-10-24";"129";"Demanda de Energia / Operacional";"Operacional";"2.2833"
"2024-10-24";"40";"Demanda de Energia / Operacional";"Operacional";"4.2667"
"2024-10-24";"133";"Demanda de Energia / Operacional";"Operacional";"11.1167"
"2024-10-25";"122";"Demanda de Energia / Operacional";"Operacional";"4.0333"
"2024-10-25";"36";"Demanda de Energia / Operacional";"Operacional";"8.55"
"2024-10-25";"61";"Demanda de Energia / Operacional";"Operacional";"4"
"2024-10-25";"27";"Demanda de Energia / Operacional";"Operacional";"2.35"
"2024-10-28";"4";"Demanda de Energia / Operacional";"Operacional";"9.4333"
"2024-10-28";"3";"Demanda de Energia / Operacional";"Operacional";"10.1333"
"2024-10-28";"40";"Demanda de Energia / Operacional";"Operacional";"7.8"
"2024-10-28";"122";"Demanda de Energia / Operacional";"Operacional";"10.1333"
"2024-10-28";"124";"Demanda de Energia / Operacional";"Operacional";"9.9333"
"2024-10-28";"125";"Demanda de Energia / Operacional";"Operacional";"11.4667"
"2024-10-28";"127";"Demanda de Energia / Operacional";"Operacional";"9.9667"
"2024-10-28";"106";"Demanda de Energia / Operacional";"Operacional";"7.3667"
"2024-10-28";"124";"Demanda de Energia / Operacional";"Operacional";"3.5333"
"2024-10-28";"61";"Demanda de Energia / Operacional";"Operacional";"3.7333"
"2024-10-28";"47";"Demanda de Energia / Operacional";"Operacional";"1.2167"
"2024-10-28";"130";"Demanda de Energia / Operacional";"Operacional";"3.55"
"2024-10-28";"14";"Demanda de Energia / Operacional";"Operacional";"2.85"
"2024-10-28";"55";"Demanda de Energia / Operacional";"Operacional";"2.7167"
"2024-10-28";"17";"Demanda de Energia / Operacional";"Operacional";"0.2167"
"2024-10-28";"66";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-10-29";"17";"Demanda de Energia / Operacional";"Operacional";"0.1167"
"2024-10-29";"122";"Demanda de Energia / Operacional";"Operacional";"0.6833"
"2024-10-29";"114";"Demanda de Energia / Operacional";"Operacional";"0.3667"
"2024-10-29";"116";"Demanda de Energia / Operacional";"Operacional";"5.5167"
"2024-10-29";"55";"Demanda de Energia / Operacional";"Operacional";"6.2833"
"2024-10-29";"14";"Demanda de Energia / Operacional";"Operacional";"7.05"
"2024-10-29";"66";"Demanda de Energia / Operacional";"Operacional";"8.7833"
"2024-10-29";"14";"Demanda de Energia / Operacional";"Operacional";"2.9667"
"2024-10-29";"40";"Demanda de Energia / Operacional";"Operacional";"0.9667"
"2024-10-29";"130";"Demanda de Energia / Operacional";"Operacional";"5.2"
"2024-10-29";"124";"Demanda de Energia / Operacional";"Operacional";"3.0667"
"2024-10-29";"55";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-10-29";"3";"Demanda de Energia / Operacional";"Operacional";"0.9"
"2024-10-29";"59";"Demanda de Energia / Operacional";"Operacional";"7.7167"
"2024-10-29";"46";"Demanda de Energia / Operacional";"Operacional";"2.0333"
"2024-10-29";"128";"Demanda de Energia / Operacional";"Operacional";"1.4333"
"2024-10-30";"128";"Demanda de Energia / Operacional";"Operacional";"1.9167"
"2024-10-30";"38";"Demanda de Energia / Operacional";"Operacional";"0.1667"
"2024-10-30";"38";"Demanda de Energia / Operacional";"Operacional";"3.0667"
"2024-10-30";"120";"Demanda de Energia / Operacional";"Operacional";"0.7167"
"2024-10-30";"122";"Demanda de Energia / Operacional";"Operacional";"0.1833"
"2024-10-30";"17";"Demanda de Energia / Operacional";"Operacional";"1.6333"
"2024-11-01";"61";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-11-01";"24";"Demanda de Energia / Operacional";"Operacional";"1.7333"
"2024-11-01";"6";"Demanda de Energia / Operacional";"Operacional";"6.9833"
"2024-11-01";"24";"Demanda de Energia / Operacional";"Operacional";"4.7167"
"2024-11-04";"8";"Demanda de Energia / Operacional";"Operacional";"5.5667"
"2024-11-04";"8";"Demanda de Energia / Operacional";"Operacional";"2.4"
"2024-11-04";"8";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-11-04";"25";"Demanda de Energia / Operacional";"Operacional";"5.75"
"2024-11-04";"37";"Demanda de Energia / Operacional";"Operacional";"18"
"2024-11-04";"61";"Demanda de Energia / Operacional";"Operacional";"18"
"2024-11-05";"8";"Demanda de Energia / Operacional";"Operacional";"9.4667"
"2024-11-05";"123";"Demanda de Energia / Operacional";"Operacional";"4.6667"
"2024-11-05";"122";"Demanda de Energia / Operacional";"Operacional";"1"
"2024-11-05";"47";"Demanda de Energia / Operacional";"Operacional";"1.35"
"2024-11-05";"123";"Demanda de Energia / Operacional";"Operacional";"0.5"
"2024-11-06";"121";"Demanda de Energia / Operacional";"Operacional";"0.65"
"2024-11-06";"47";"Demanda de Energia / Operacional";"Operacional";"0.8667"
"2024-11-06";"47";"Demanda de Energia / Operacional";"Operacional";"5.9333"
"2024-11-06";"47";"Demanda de Energia / Operacional";"Operacional";"6.4833"
"2024-11-06";"43";"Demanda de Energia / Operacional";"Operacional";"0.7"
"2024-11-06";"43";"Demanda de Energia / Operacional";"Operacional";"0.4"
"2024-11-06";"43";"Demanda de Energia / Operacional";"Operacional";"0.8833"
"2024-11-06";"131";"Demanda de Energia / Operacional";"Operacional";"0.35"
"2024-11-06";"47";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-11-07";"25";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-11-07";"24";"Demanda de Energia / Operacional";"Operacional";"3.3"
"2024-11-07";"47";"Demanda de Energia / Operacional";"Operacional";"9.2667"
"2024-11-07";"43";"Demanda de Energia / Operacional";"Operacional";"1.4333"
"2024-11-07";"114";"Demanda de Energia / Operacional";"Operacional";"0.55"
"2024-11-08";"121";"Demanda de Energia / Operacional";"Operacional";"0.1833"
"2024-11-12";"33";"Demanda de Energia / Operacional";"Operacional";"1.6833"
"2024-11-12";"12";"Demanda de Energia / Operacional";"Operacional";"3.2833"
"2024-11-12";"125";"Demanda de Energia / Operacional";"Operacional";"5.85"
"2024-11-12";"33";"Demanda de Energia / Operacional";"Operacional";"3.8"
"2024-11-13";"33";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-11-20";"127";"Demanda de Energia / Operacional";"Operacional";"0.1167"
"2024-11-20";"21";"Demanda de Energia / Operacional";"Operacional";"3.2"
"2024-11-20";"25";"Demanda de Energia / Operacional";"Operacional";"10"
"2024-11-20";"127";"Demanda de Energia / Operacional";"Operacional";"8.8667"
"2024-11-20";"107";"Demanda de Energia / Operacional";"Operacional";"8.8667"
"2024-11-20";"110";"Demanda de Energia / Operacional";"Operacional";"8.8667"
"2024-11-20";"114";"Demanda de Energia / Operacional";"Operacional";"8.8667"
"2024-11-20";"124";"Demanda de Energia / Operacional";"Operacional";"8.8667"
"2024-11-20";"125";"Demanda de Energia / Operacional";"Operacional";"8.8667"
"2024-11-20";"129";"Demanda de Energia / Operacional";"Operacional";"8.8667"
"2024-11-20";"131";"Demanda de Energia / Operacional";"Operacional";"8.8667"
"2024-11-20";"132";"Demanda de Energia / Operacional";"Operacional";"8.8667"
"2024-11-20";"133";"Demanda de Energia / Operacional";"Operacional";"8.8667"
"2024-11-20";"129";"Demanda de Energia / Operacional";"Operacional";"4.9833"
