farm,sheet,row,motivo,raw
Karitel,PIVÔ 1,144,"data de inicio nao parseavel como serial Excel plausivel","1.A+B data=18/112/2019"
Karitel,PIVÔ 1,231,"data de inicio nao parseavel como serial Excel plausivel","1.A+B data=17/07/200"
Karitel,PIVÔ 1,232,"data de inicio nao parseavel como serial Excel plausivel","1.A+B data=17/07/201"
Karitel,PIVÔ 1,263,"sem horimetro inicial/final valido","1.A data=44082 h1=222 h2="
Karitel,PIVÔ 1,264,"sem horimetro inicial/final valido","1.B data=44083 h1= h2=237"
Karitel,PIVÔ 1,319,"sem horimetro inicial/final valido","1.A+B data=44168 h1= h2="
Karitel,PIVÔ 1,325,"sem horimetro inicial/final valido","1.A+B data=44188 h1= h2="
Karitel,PIVÔ 1,326,"sem horimetro inicial/final valido","1.A+B data=44193 h1= h2="
Karitel,PIVÔ 1,327,"sem horimetro inicial/final valido","1.A+B data=44195 h1= h2="
Karitel,PIVÔ 1,346,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,382,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,449,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,450,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,451,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,452,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,453,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,454,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,455,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,456,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,526,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,527,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,612,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,613,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,614,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,615,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,616,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,617,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,618,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,619,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,620,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,621,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,622,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,661,"data de inicio nao parseavel como serial Excel plausivel","1.A data=26/05/2023"
Karitel,PIVÔ 1,675,"sem data de inicio","1.A"
Karitel,PIVÔ 1,765,"sem data de inicio","1.A+B"
Karitel,PIVÔ 1,813,"sem data de inicio","1.A"
Karitel,PIVÔ 1,829,"sem data de inicio","1.A"
Karitel,PIVÔ 1,830,"sem data de inicio","1.A"
Karitel,PIVÔ 1,831,"sem data de inicio","1.A"
Karitel,PIVÔ 1,832,"sem data de inicio","1.A"
Karitel,PIVÔ 1,833,"sem data de inicio","1.A"
Karitel,PIVÔ 1,834,"sem data de inicio","1.A"
Karitel,PIVÔ 1,835,"sem data de inicio","1.A"
Karitel,PIVÔ 2,354,"data de inicio nao parseavel como serial Excel plausivel","2.B data=23/1/02020"
Karitel,PIVÔ 2,355,"data de inicio nao parseavel como serial Excel plausivel","2.A+B data=23/1/02021"
Karitel,PIVÔ 2,383,"data de inicio nao parseavel como serial Excel plausivel","2.C+D data=30"
Karitel,PIVÔ 2,499,"sem data de inicio","2. A+B"
Karitel,PIVÔ 2,500,"sem data de inicio","2. A+B"
Karitel,PIVÔ 2,624,"sem data de inicio","2. A"
Karitel,PIVÔ 2,656,"sem data de inicio","2. A"
Karitel,PIVÔ 2,754,"sem data de inicio","2. A+B+C+D"
Karitel,PIVÔ 2,784,"sem data de inicio","2. A"
Karitel,PIVÔ 2,825,"sem horimetro inicial/final valido","2. A data=45269 h1=801 h2=ok"
Karitel,PIVÔ 2,826,"sem horimetro inicial/final valido","2. A data=45271 h1= h2=ok"
Karitel,PIVÔ 2,827,"sem horimetro inicial/final valido","2. A data=45274 h1= h2=54.6"
Karitel,PIVÔ 2,835,"sem data de inicio","2. A"
Karitel,PIVÔ 2,836,"sem data de inicio","2. A"
Karitel,PIVÔ 2,837,"sem data de inicio","2. A"
Karitel,PIVÔ 2,838,"sem data de inicio","2. A"
Karitel,PIVÔ 2,839,"sem data de inicio","2. A"
Karitel,PIVÔ 2,892,"sem data de inicio","2. A"
Karitel,PIVÔ 2,893,"sem data de inicio","2. A"
Karitel,PIVÔ 2,907,"sem data de inicio","2. A"
Karitel,PIVÔ 2,908,"sem data de inicio","2. A"
Karitel,PIVÔ 2,909,"sem data de inicio","2. A"
Karitel,PIVÔ 2,910,"sem data de inicio","2. A"
Karitel,PIVÔ 2,911,"sem data de inicio","2. A"
Karitel,PIVÔ 2,912,"sem data de inicio","2. A"
Karitel,PIVÔ 3,392,"data de inicio nao parseavel como serial Excel plausivel","3.A+B data=26"
Karitel,PIVÔ 3,714,"sem data de inicio","3.A"
Karitel,PIVÔ 3,715,"sem data de inicio","3.A"
Karitel,PIVÔ 3,751,"sem horimetro inicial/final valido","3.A data=45267 h1=360.5 h2=ok"
Karitel,PIVÔ 3,752,"sem horimetro inicial/final valido","3.A data=45269 h1= h2=ok"
Karitel,PIVÔ 3,753,"sem horimetro inicial/final valido","3.A data=45271 h1= h2=ok"
Karitel,PIVÔ 3,754,"sem horimetro inicial/final valido","3.A data=45274 h1= h2=24.8"
Karitel,PIVÔ 3,763,"sem data de inicio","3.A"
Karitel,PIVÔ 3,764,"sem data de inicio","3.A"
Karitel,PIVÔ 3,765,"sem data de inicio","3.A"
Karitel,PIVÔ 3,773,"sem data de inicio","3.A"
Karitel,PIVÔ 3,843,"sem data de inicio","3.A+B+C+D"
Karitel,PIVÔ 3,852,"sem data de inicio","3.A"
Karitel,PIVÔ 3,853,"sem data de inicio","3.A"
Karitel,PIVÔ 3,854,"sem data de inicio","3.A"
Karitel,PIVÔ 3,855,"sem data de inicio","3.A"
Karitel,PIVÔ 3,856,"sem data de inicio","3.A"
Karitel,PIVÔ 3,857,"sem data de inicio","3.A"
Karitel,PIVÔ 3,858,"sem data de inicio","3.A"
Karitel,PIVÔ 3,859,"sem data de inicio","3.A"
Karitel,PIVÔ 3,860,"sem data de inicio","3.A"
Karitel,PIVÔ 3,861,"sem data de inicio","3.A"
Karitel,PIVÔ 4,98,"sem data de inicio","4.A+B"
Karitel,PIVÔ 4,314,"sem horimetro inicial/final valido","4.A+B data=44188 h1= h2="
Karitel,PIVÔ 4,315,"sem horimetro inicial/final valido","4.A+B data=44193 h1= h2="
Karitel,PIVÔ 4,316,"sem horimetro inicial/final valido","4.A+B data=44194 h1= h2="
Karitel,PIVÔ 4,318,"sem horimetro inicial/final valido","4.A+B data=44197 h1=994.1 h2="
Karitel,PIVÔ 4,360,"data de inicio nao parseavel como serial Excel plausivel","4.A+B data=25"
Karitel,PIVÔ 4,388,"sem data de inicio","4.A+B"
Karitel,PIVÔ 4,389,"sem data de inicio","4.A+B"
Karitel,PIVÔ 4,390,"sem data de inicio","4.A+B"
Karitel,PIVÔ 4,391,"sem data de inicio","4.A+B"
Karitel,PIVÔ 4,392,"sem data de inicio","4.A+B"
Karitel,PIVÔ 4,393,"sem data de inicio","4.A+B"
Karitel,PIVÔ 4,394,"sem data de inicio","4.A+B"
Karitel,PIVÔ 4,483,"sem data de inicio","4.A+B"
Karitel,PIVÔ 4,746,"sem data de inicio","4.A+B"
Karitel,PIVÔ 4,780,"sem data de inicio","4.A"
Karitel,PIVÔ 4,841,"sem data de inicio","4.A"
Karitel,PIVÔ 4,842,"sem data de inicio","4.A"
Karitel,PIVÔ 4,926,"sem data de inicio","4.A+B"
Karitel,PIVÔ 4,927,"sem data de inicio","4.A+B"
Karitel,PIVÔ 4,937,"sem data de inicio","4.A"
Karitel,PIVÔ 4,938,"sem data de inicio","4.A"
Karitel,PIVÔ 4,939,"sem data de inicio","4.A"
Karitel,PIVÔ 4,940,"sem data de inicio","4.A"
Karitel,PIVÔ 4,941,"sem data de inicio","4.A"
Karitel,PIVÔ 4,942,"sem data de inicio","4.A"
Karitel,PIVÔ 4,943,"sem data de inicio","4.A"
Karitel,PIVÔ 4,944,"sem data de inicio","4.A"
Karitel,PIVÔ 4,945,"sem data de inicio","4.A"
Karitel,PIVÔ 4,946,"sem data de inicio","4.A"
Karitel,PIVÔ 4,947,"sem data de inicio","4.A"
Karitel,PIVÔ 5,170,"data de inicio nao parseavel como serial Excel plausivel","5.A+B+C+D data=29/10/20219"
Karitel,PIVÔ 5,309,"sem horimetro inicial/final valido","5.A+B data=44553 h1= h2="
Karitel,PIVÔ 5,310,"sem horimetro inicial/final valido","5.A+B data=44557 h1= h2="
Karitel,PIVÔ 5,311,"sem horimetro inicial/final valido","5.A+B data=44559 h1= h2="
Karitel,PIVÔ 5,516,"sem data de inicio","5.A+B+C+D"
Karitel,PIVÔ 5,528,"sem horimetro inicial/final valido","5.A+B+C+D data=44822 h1= h2="
Karitel,PIVÔ 5,547,"sem data de inicio","5.A+B+C+D"
Karitel,PIVÔ 5,548,"sem data de inicio","5.A+B+C+D"
Karitel,PIVÔ 5,549,"sem data de inicio","5.A+B+C+D"
Karitel,PIVÔ 5,567,"sem horimetro inicial/final valido","5.A+B+C+D data=45048 h1=159.1 h2="
Karitel,PIVÔ 5,625,"sem data de inicio","5.A+B+C+D"
Karitel,PIVÔ 5,626,"sem data de inicio","5.A+B+C+D"
Karitel,PIVÔ 5,680,"sem data de inicio","5.A"
Karitel,PIVÔ 5,681,"sem data de inicio","5.A"
Karitel,PIVÔ 5,682,"sem data de inicio","5.A"
Karitel,PIVÔ 5,683,"sem data de inicio","5.A"
Karitel,PIVÔ 5,684,"sem data de inicio","5.A"
Karitel,PIVÔ 5,733,"sem data de inicio","5.A"
Karitel,PIVÔ 5,734,"sem data de inicio","5.A"
Karitel,PIVÔ 5,735,"sem data de inicio","5.A"
Karitel,PIVÔ 5,736,"sem data de inicio","5.A"
Karitel,PIVÔ 5,737,"sem data de inicio","5.A"
Karitel,PIVÔ 5,738,"sem data de inicio","5.A"
Karitel,PIVÔ 5,739,"sem data de inicio","5.A"
Karitel,PIVÔ 6,305,"sem horimetro inicial/final valido","6.A+B data=44552 h1= h2="
Karitel,PIVÔ 6,306,"sem horimetro inicial/final valido","6.A+B data=44558 h1= h2="
Karitel,PIVÔ 6,307,"sem horimetro inicial/final valido","6.A+B data=44560 h1= h2="
Karitel,PIVÔ 6,318,"sem data de inicio","6.A+B"
Karitel,PIVÔ 6,387,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,388,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,420,"sem data de inicio","6.A+B"
Karitel,PIVÔ 6,492,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,505,"data de inicio nao parseavel como serial Excel plausivel","6.A+B+C+D data=6"
Karitel,PIVÔ 6,523,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,524,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,525,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,526,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,605,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,606,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,607,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,674,"sem data de inicio","6.A"
Karitel,PIVÔ 6,675,"sem data de inicio","6.A"
Karitel,PIVÔ 6,676,"sem data de inicio","6.A"
Karitel,PIVÔ 6,742,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,743,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,744,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,745,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,746,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,747,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,748,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,749,"sem data de inicio","6.A+B+C+D"
Karitel,PIVÔ 6,751,"numero de pivo fora da faixa plausivel (1-250)","2024"
Karitel,PIVÔ 6,757,"sem data de inicio","6.A"
Karitel,PIVÔ 6,758,"sem data de inicio","6.A"
Karitel,PIVÔ 6,759,"sem data de inicio","6.A"
Karitel,PIVÔ 6,760,"sem data de inicio","6.A"
Karitel,PIVÔ 6,761,"sem data de inicio","6.A"
Karitel,PIVÔ 6,762,"sem data de inicio","6.A"
Karitel,PIVÔ 6,763,"sem data de inicio","6.A"
Karitel,PIVÔ 6,764,"sem data de inicio","6.A"
Karitel,PIVÔ 6,765,"sem data de inicio","6.A"
Karitel,PIVÔ 6,766,"sem data de inicio","6.A"
Karitel,PIVÔ 6,767,"sem data de inicio","6.A"
Karitel,PIVÔ 7,152,"data de inicio nao parseavel como serial Excel plausivel","7.A+B data=15/111/2019"
Karitel,PIVÔ 7,186,"sem data de inicio","7.A+B"
Karitel,PIVÔ 7,257,"sem horimetro inicial/final valido","7.A+B+C+D data=44070 h1=69 h2="
Karitel,PIVÔ 7,258,"sem horimetro inicial/final valido","7.A+B+C+D data=44073 h1= h2=112"
Karitel,PIVÔ 7,282,"sem horimetro inicial/final valido","7.A+B data=44550 h1= h2="
Karitel,PIVÔ 7,283,"sem horimetro inicial/final valido","7.A+B data=44553 h1= h2="
Karitel,PIVÔ 7,284,"sem horimetro inicial/final valido","7.A+B data=44557 h1= h2="
Karitel,PIVÔ 7,285,"sem horimetro inicial/final valido","7.A+B data=44559 h1= h2="
Karitel,PIVÔ 7,367,"sem data de inicio","7.A+B+C+D"
Karitel,PIVÔ 7,477,"sem data de inicio","7.A+B+C+D"
Karitel,PIVÔ 7,504,"sem data de inicio","7.A+B+C+D"
Karitel,PIVÔ 7,508,"data de inicio nao parseavel como serial Excel plausivel","7.A data=04/02/20223"
Karitel,PIVÔ 7,514,"sem data de inicio","7.A"
Karitel,PIVÔ 7,593,"sem data de inicio","7.A+B+C+D"
Karitel,PIVÔ 7,649,"sem data de inicio","7. A"
Karitel,PIVÔ 7,650,"sem data de inicio","7. A"
Karitel,PIVÔ 7,664,"sem data de inicio","7. A"
Karitel,PIVÔ 7,729,"sem data de inicio","7. A+B+C+D"
Karitel,PIVÔ 7,730,"sem data de inicio","7. A+B+C+D"
Karitel,PIVÔ 7,731,"sem data de inicio","7. A+B+C+D"
Karitel,PIVÔ 7,732,"sem data de inicio","7. A+B+C+D"
Karitel,PIVÔ 8,271,"sem horimetro inicial/final valido","8 data=44552 h1= h2="
Karitel,PIVÔ 8,272,"sem horimetro inicial/final valido","8 data=44558 h1= h2="
Karitel,PIVÔ 8,273,"sem horimetro inicial/final valido","8 data=44560 h1= h2="
Karitel,PIVÔ 8,285,"sem data de inicio","8"
Karitel,PIVÔ 8,286,"sem data de inicio","8"
Karitel,PIVÔ 8,287,"sem data de inicio","8"
Karitel,PIVÔ 8,288,"sem data de inicio","8"
Karitel,PIVÔ 8,289,"sem data de inicio","8"
Karitel,PIVÔ 8,360,"sem data de inicio","8. A+B+C+D"
Karitel,PIVÔ 8,361,"sem data de inicio","8. A+B+C+D"
Karitel,PIVÔ 8,389,"sem data de inicio","8. A+B+C+D"
Karitel,PIVÔ 8,482,"sem data de inicio","8. B"
Karitel,PIVÔ 8,483,"sem data de inicio","8. B"
Karitel,PIVÔ 8,484,"sem data de inicio","8. B"
Karitel,PIVÔ 8,485,"sem data de inicio","8. B"
Karitel,PIVÔ 8,486,"sem data de inicio","8. B"
Karitel,PIVÔ 8,487,"sem data de inicio","8. B"
Karitel,PIVÔ 8,488,"sem data de inicio","8. B"
Karitel,PIVÔ 8,496,"sem horimetro inicial/final valido","8. A+B+C+D data=44859 h1=404 h2="
Karitel,PIVÔ 8,523,"sem horimetro inicial/final valido","8. A data=45034 h1= h2="
Karitel,PIVÔ 8,524,"sem data de inicio","8. A"
Karitel,PIVÔ 8,608,"sem data de inicio","8. A+B+C+D"
Karitel,PIVÔ 8,609,"sem data de inicio","8. A+B+C+D"
Karitel,PIVÔ 8,610,"sem data de inicio","8. A+B+C+D"
Karitel,PIVÔ 8,611,"sem data de inicio","8. A+B+C+D"
Karitel,PIVÔ 8,664,"sem data de inicio","8. A"
Karitel,PIVÔ 8,665,"sem data de inicio","8. A"
Karitel,PIVÔ 8,666,"sem data de inicio","8. A"
Karitel,PIVÔ 8,679,"sem data de inicio","8. A"
Karitel,PIVÔ 8,734,"sem data de inicio","8. A+B+C+D"
Karitel,PIVÔ 8,735,"sem data de inicio","8. A+B+C+D"
Karitel,PIVÔ 8,736,"sem data de inicio","8. A+B+C+D"
Karitel,PIVÔ 8,737,"sem data de inicio","8. A+B+C+D"
Karitel,PIVÔ 9,44,"data de inicio nao parseavel como serial Excel plausivel","9.A data=21/08/219"
Karitel,PIVÔ 9,45,"data de inicio nao parseavel como serial Excel plausivel","9.A+B data=21/08/220"
Karitel,PIVÔ 9,193,"data de inicio nao parseavel como serial Excel plausivel","9.A+B+C+D data=24/07/020"
Karitel,PIVÔ 9,254,"sem horimetro inicial/final valido","9 data=44171 h1= h2="
Karitel,PIVÔ 9,255,"sem horimetro inicial/final valido","9 data=44181 h1= h2="
Karitel,PIVÔ 9,257,"sem horimetro inicial/final valido","9 data=44187 h1= h2="
Karitel,PIVÔ 9,258,"sem horimetro inicial/final valido","9 data=44192 h1= h2="
Karitel,PIVÔ 9,259,"sem horimetro inicial/final valido","9 data=44194 h1= h2="
Karitel,PIVÔ 9,271,"sem data de inicio","9"
Karitel,PIVÔ 9,344,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,445,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,464,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,465,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,466,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,467,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,468,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,469,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,470,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,471,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,496,"sem data de inicio","9. A"
Karitel,PIVÔ 9,579,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,580,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,632,"sem horimetro inicial/final valido","9. A data=45337 h1=616.4 h2="
Karitel,PIVÔ 9,633,"sem horimetro inicial/final valido","9. A data=45350 h1= h2=664.2"
Karitel,PIVÔ 9,634,"sem data de inicio","9. A"
Karitel,PIVÔ 9,643,"sem data de inicio","9. A"
Karitel,PIVÔ 9,644,"sem data de inicio","9. A"
Karitel,PIVÔ 9,704,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,705,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,706,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,707,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,708,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 9,709,"sem data de inicio","9. A+B+C+D"
Karitel,PIVÔ 10,13,"data de inicio nao parseavel como serial Excel plausivel","10.A+B+C+D data=14/03/209"
Karitel,PIVÔ 10,67,"sem horimetro inicial/final valido","10.A+B data=43680 h1=655 h2="
Karitel,PIVÔ 10,275,"sem horimetro inicial/final valido","10 data=44188 h1= h2="
Karitel,PIVÔ 10,276,"sem horimetro inicial/final valido","10 data=44193 h1= h2="
Karitel,PIVÔ 10,277,"sem horimetro inicial/final valido","10 data=44195 h1= h2="
Karitel,PIVÔ 10,278,"sem horimetro inicial/final valido","10 data=44197 h1= h2="
Karitel,PIVÔ 10,290,"sem data de inicio","10"
Karitel,PIVÔ 10,291,"sem data de inicio","10"
Karitel,PIVÔ 10,330,"data de inicio nao parseavel como serial Excel plausivel","10. A+B+C+D data=29"
Karitel,PIVÔ 10,373,"sem data de inicio","10. A+B+C+D"
Karitel,PIVÔ 10,479,"sem data de inicio","10. A+B+C+D"
Karitel,PIVÔ 10,514,"sem data de inicio","10. A"
Karitel,PIVÔ 10,591,"sem data de inicio","10. A+B+C+D"
Karitel,PIVÔ 10,592,"sem data de inicio","10. A+B+C+D"
Karitel,PIVÔ 10,593,"sem data de inicio","10. A+B+C+D"
Karitel,PIVÔ 10,594,"sem data de inicio","10. A+B+C+D"
Karitel,PIVÔ 10,595,"sem data de inicio","10. A+B+C+D"
Karitel,PIVÔ 10,657,"sem data de inicio","10. A"
Karitel,PIVÔ 10,658,"sem data de inicio","10. A"
Karitel,PIVÔ 10,659,"sem data de inicio","10. A"
Karitel,PIVÔ 10,718,"sem data de inicio","10. A+B+C+D"
Karitel,PIVÔ 10,719,"sem data de inicio","10. A+B+C+D"
Karitel,PIVÔ 10,720,"sem data de inicio","10. A+B+C+D"
Karitel,PIVÔ 10,721,"sem data de inicio","10. A+B+C+D"
Karitel,PIVÔ 10,722,"sem data de inicio","10. A+B+C+D"
Karitel,PIVÔ 11,161,"data de inicio nao parseavel como serial Excel plausivel","11.A+B data=12/04/42020"
Karitel,PIVÔ 11,277,"sem horimetro inicial/final valido","11.A+B data=44552 h1= h2="
Karitel,PIVÔ 11,278,"sem horimetro inicial/final valido","11.A+B data=44557 h1= h2="
Karitel,PIVÔ 11,279,"sem horimetro inicial/final valido","11.A+B data=44559 h1= h2="
Karitel,PIVÔ 11,292,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,369,"sem data de inicio","11.A+B+C+D"
Karitel,PIVÔ 11,390,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,391,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,392,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,474,"sem data de inicio","11.A+B+C+D"
Karitel,PIVÔ 11,500,"sem data de inicio","11.A+B+C+D"
Karitel,PIVÔ 11,501,"sem data de inicio","11.A+B+C+D"
Karitel,PIVÔ 11,560,"sem data de inicio","11.A"
Karitel,PIVÔ 11,661,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,662,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,663,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,664,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,665,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,666,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,667,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,668,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,669,"sem data de inicio","11.A+B"
Karitel,PIVÔ 11,700,"sem data de inicio","11.A"
Karitel,PIVÔ 11,701,"sem data de inicio","11.A"
Karitel,PIVÔ 11,755,"sem data de inicio","11.A+B+C+D"
Karitel,PIVÔ 11,756,"sem data de inicio","11.A+B+C+D"
Karitel,PIVÔ 11,757,"sem data de inicio","11.A+B+C+D"
Karitel,PIVÔ 11,758,"sem data de inicio","11.A+B+C+D"
Karitel,PIVÔ 11,759,"sem data de inicio","11.A+B+C+D"
Karitel,PIVÔ 12,164,"sem data de inicio","12.A+B"
Karitel,PIVÔ 12,249,"data de inicio nao parseavel como serial Excel plausivel","12.A+B data=27/09/202"
Karitel,PIVÔ 12,253,"data de inicio nao parseavel como serial Excel plausivel","12.A+B data=277"
Karitel,PIVÔ 12,283,"sem horimetro inicial/final valido","12 data=44187 h1= h2="
Karitel,PIVÔ 12,284,"sem horimetro inicial/final valido","12 data=44194 h1= h2="
Karitel,PIVÔ 12,285,"sem horimetro inicial/final valido","12 data=44195 h1= h2="
Karitel,PIVÔ 12,302,"sem data de inicio","12"
Karitel,PIVÔ 12,383,"sem data de inicio","12. A+B+C+D"
Karitel,PIVÔ 12,402,"sem data de inicio","12. A+B"
Karitel,PIVÔ 12,403,"sem data de inicio","12. A+B"
Karitel,PIVÔ 12,404,"sem data de inicio","12. A+B"
Karitel,PIVÔ 12,405,"sem data de inicio","12. A+B"
Karitel,PIVÔ 12,483,"sem data de inicio","12. A+B+C+D"
Karitel,PIVÔ 12,530,"sem data de inicio","12. A"
Karitel,PIVÔ 12,531,"sem data de inicio","12. A"
Karitel,PIVÔ 12,606,"sem data de inicio","12. A+B+C+D"
Karitel,PIVÔ 12,607,"sem data de inicio","12. A+B+C+D"
Karitel,PIVÔ 12,652,"sem data de inicio","12. A"
Karitel,PIVÔ 12,653,"sem data de inicio","12. A"
Karitel,PIVÔ 12,702,"sem horimetro inicial/final valido","12. A+B+C+D data=45523 h1=1376 h2="
Karitel,PIVÔ 12,703,"sem horimetro inicial/final valido","12. A+B+C+D data=45525 h1= h2="
Karitel,PIVÔ 12,704,"sem horimetro inicial/final valido","12. A+B+C+D data=45526 h1= h2="
Karitel,PIVÔ 12,705,"sem data de inicio","12. A+B+C+D"
Karitel,PIVÔ 12,706,"sem data de inicio","12. A+B+C+D"
Karitel,PIVÔ 12,707,"sem data de inicio","12. A+B+C+D"
Karitel,PIVÔ 12,708,"sem data de inicio","12. A+B+C+D"
Karitel,PIVÔ 12,709,"sem data de inicio","12. A+B+C+D"
Karitel,PIVÔ 12,710,"sem data de inicio","12. A+B+C+D"
Karitel,PIVÔ 13,325,"sem horimetro inicial/final valido","13 data=44552 h1= h2="
Karitel,PIVÔ 13,326,"sem horimetro inicial/final valido","13 data=44557 h1= h2="
Karitel,PIVÔ 13,327,"sem horimetro inicial/final valido","13 data=44559 h1= h2="
Karitel,PIVÔ 13,353,"sem data de inicio","13"
Karitel,PIVÔ 13,354,"sem data de inicio","13"
Karitel,PIVÔ 13,355,"sem data de inicio","13"
Karitel,PIVÔ 13,364,"sem horimetro inicial/final valido","13. A+B data=44303 h1= h2="
Karitel,PIVÔ 13,473,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,474,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,502,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,592,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,647,"sem data de inicio","13. A"
Karitel,PIVÔ 13,648,"sem data de inicio","13. A"
Karitel,PIVÔ 13,649,"sem data de inicio","13. A"
Karitel,PIVÔ 13,650,"sem data de inicio","13. A"
Karitel,PIVÔ 13,710,"sem data de inicio","13. A"
Karitel,PIVÔ 13,711,"sem data de inicio","13. A"
Karitel,PIVÔ 13,712,"sem data de inicio","13. A"
Karitel,PIVÔ 13,713,"sem data de inicio","13. A"
Karitel,PIVÔ 13,714,"sem data de inicio","13. A"
Karitel,PIVÔ 13,740,"sem data de inicio","13. A"
Karitel,PIVÔ 13,792,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,793,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,794,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,795,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,796,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,797,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,798,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,799,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,800,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,801,"sem data de inicio","13. A+B"
Karitel,PIVÔ 13,802,"sem data de inicio","13. A+B"
Karitel,PIVÔ 14,11,"sem horimetro inicial/final valido","14.A+B data=43482 h1= h2=65.599999999999994"
Karitel,PIVÔ 14,146,"data de inicio nao parseavel como serial Excel plausivel","14.A+B+C+D data=28/06/220"
